,P,Exp P,Log P,Log Exp P
8078754,0.01051799,0.009738687178323265,1.978,2.011
1007398,0.01053185,0.00975108468678795,1.977,2.011
5845477,0.01054224,0.009761155017895783,1.977,2.01
17680046,0.01055616,0.009773637150991625,1.976,2.01
8121088,0.010568,0.009783665169783878,1.976,2.009
10850540,0.01058036,0.009795427993514875,1.975,2.009
1933713,0.01059103,0.009806217633987554,1.975,2.008
20420997,0.01060477,0.009818615142452239,1.974,2.008
3903198,0.01061695,0.009828812410506808,1.974,2.007
20692136,0.01062921,0.009840744483500122,1.973,2.007
6040295,0.01064257,0.009851449499341641,1.973,2.006
16755852,0.01065372,0.009862366076761057,1.972,2.006
16708059,0.01066661,0.009874171212807634,1.972,2.005
17150967,0.01067833,0.009886780282850213,1.971,2.005
7418589,0.01068874,0.009896935238589205,1.971,2.004
17151080,0.01070291,0.009909713557894101,1.97,2.004
7309305,0.01071316,0.009919741576686354,1.97,2.003
20882701,0.01072758,0.00993349307924957,1.969,2.003
4899623,0.01073716,0.009942632539414662,1.969,2.002
23392015,0.01075232,0.009956595603555775,1.968,2.002
22028086,0.01076198,0.00996552350214297,1.968,2.001
3187690,0.01077708,0.00997919038007503,1.967,2.001
16670229,0.01078725,0.009988499089502436,1.967,2.0
9571593,0.01080197,0.010001996718172179,1.966,2.0
19710926,0.01081213,0.010011559301493061,1.966,1.999
20759292,0.01082692,0.01002518386710954,1.965,1.999
22663651,0.01083656,0.010034619513483686,1.965,1.998
13231666,0.01085179,0.010050275070247965,1.964,1.998
7912954,0.01086004,0.01005776435010547,1.964,1.997
18531583,0.01087678,0.010072489035927007,1.963,1.997
3650213,0.01088566,0.010080951499042833,1.963,1.996
10372421,0.01090188,0.010096776305069426,1.962,1.996
355767,0.01090962,0.010104180960295773,1.962,1.995
23236584,0.01092711,0.010120936637265108,1.961,1.995
2053740,0.01093293,0.010127452733864294,1.961,1.994
5461390,0.01095222,0.010145223906407527,1.96,1.994
9722806,0.01095742,0.010150809132063973,1.96,1.993
1824839,0.0109776,0.010169214989340893,1.959,1.993
16364597,0.01098289,0.01017420784257923,1.959,1.992
5123589,0.01100273,0.010193967693954684,1.958,1.992
12409633,0.0110062,0.010197648865410067,1.958,1.991
12250675,0.01102809,0.010218974272461948,1.957,1.991
6197632,0.01103104,0.010221174512872062,1.957,1.99
9414921,0.01105353,0.010243430790866684,1.956,1.99
21764102,0.01105484,0.010244742472649636,1.956,1.989
7410418,0.01107854,0.01026835274474279,1.956,1.988
14031695,0.01107904,0.01026881818021416,1.955,1.988
8276933,0.01110457,0.010291412956733414,1.954,1.988
9754184,0.0111056,0.010292005329151522,1.954,1.987
22295866,0.01113027,0.010313288423887824,1.953,1.987
10485995,0.01113322,0.010315742538191413,1.953,1.986
23593896,0.01115582,0.010337914191554876,1.952,1.986
16599627,0.01115751,0.010339522059546883,1.952,1.985
20400692,0.0111815,0.010361905274488242,1.951,1.985
11720912,0.01118305,0.01036338620553351,1.951,1.984
22417421,0.01120729,0.010386531042155294,1.95,1.984
20400317,0.01120803,0.01038725035152014,1.95,1.983
22981148,0.01123235,0.010411199122137926,1.95,1.982
8592217,0.01123312,0.010411706869924875,1.949,1.982
976105,0.01125716,0.010435190205071292,1.949,1.981
22709383,0.01125909,0.010436628823800982,1.948,1.981
19710977,0.01128337,0.010459265912635816,1.948,1.98
4067492,0.01128496,0.010461254591468034,1.947,1.98
7294278,0.01130708,0.01048338393251592,1.947,1.979
4966290,0.01131109,0.010487276665549198,1.946,1.979
1581500,0.01133199,0.0105075442647116,1.946,1.978
14205799,0.0113371,0.010512283244056463,1.945,1.978
15717288,0.01135615,0.010531746909222862,1.945,1.977
16905933,0.01136323,0.01053817838119089,1.944,1.977
12267003,0.01138227,0.010556034178365281,1.944,1.976
6873134,0.01138938,0.010563100335066996,1.943,1.976
20150136,0.01140709,0.01058036375982328,1.943,1.975
891016,0.01141565,0.010589714781566267,1.942,1.975
3543370,0.01143195,0.010604777965912436,1.942,1.974
6194,0.01144202,0.010613959738393108,1.941,1.974
3901392,0.01145994,0.010629192172001594,1.941,1.973
5094362,0.01146834,0.010637400761223945,1.94,1.973
15721767,0.01148658,0.01065369100272191,1.94,1.972
20783009,0.01149488,0.010662534276677947,1.939,1.972
4974592,0.01151071,0.010678274458073383,1.939,1.971
18871584,0.01152129,0.010688387101496794,1.938,1.971
12106651,0.01153654,0.010702900225740435,1.938,1.97
10580717,0.01154786,0.010713647553897533,1.937,1.97
11025398,0.01156369,0.010727568305723066,1.937,1.969
15723040,0.01157449,0.010737300138306266,1.936,1.969
14424003,0.01159119,0.010752278698021277,1.936,1.968
17484639,0.01160118,0.010762010530604476,1.935,1.968
4157558,0.01161752,0.010777073714950645,1.935,1.967
12136992,0.01162791,0.010786086238169,1.934,1.967
14663010,0.01164683,0.010801911044195594,1.934,1.966
1606922,0.0116547,0.01081033119499584,1.933,1.966
10324055,0.01167217,0.010826832998071701,1.933,1.965
18377592,0.01168158,0.010836141707499108,1.932,1.965
18736732,0.01169781,0.010851797264263387,1.932,1.964
20354400,0.01170848,0.0108637293372567,1.931,1.964
17948864,0.0117222,0.010876803842770651,1.931,1.963
2664277,0.01173558,0.010888820540395123,1.93,1.963
18646005,0.01174892,0.010901852733593495,1.93,1.962
14141509,0.01176251,0.010915561923841133,1.929,1.962
6341396,0.01177518,0.010926986249047498,1.929,1.961
8766008,0.01178964,0.010939637631405656,1.928,1.961
13943142,0.01180417,0.010952204389132657,1.928,1.96
10216457,0.0118169,0.010963882588232497,1.927,1.96
21237260,0.01183135,0.010977422529217818,1.927,1.959
14903096,0.01184419,0.010989227665264395,1.926,1.959
12360570,0.01185903,0.011002725293934135,1.926,1.958
10022258,0.01187136,0.011014826616189766,1.925,1.958
9796263,0.01188515,0.011028112683281613,1.925,1.957
8605329,0.01189874,0.011040214005537244,1.924,1.957
10430697,0.01191229,0.01105354238494467,1.924,1.956
4410555,0.0119262,0.01106759007371694,1.923,1.956
10807026,0.01193792,0.011079014398923304,1.923,1.955
1354577,0.0119537,0.01109276590148652,1.922,1.955
15144825,0.01196738,0.011104528725217519,1.922,1.954
7155902,0.01198124,0.011116968545997781,1.921,1.954
12930652,0.01199597,0.01113012767614289,1.921,1.953
18202727,0.01200884,0.011142525184607574,1.92,1.953
20585495,0.01202414,0.011155811251699422,1.92,1.952
12154679,0.01203667,0.01116702401532789,1.919,1.952
23476868,0.01205208,0.011181537139571531,1.919,1.951
20653758,0.01206425,0.011193511524880424,1.918,1.951
7248896,0.01207808,0.01120730533975922,1.918,1.95
4998006,0.01209206,0.011220506782219909,1.917,1.95
17304977,0.01210584,0.011233115852262488,1.917,1.949
9071044,0.01211998,0.011245724922305068,1.916,1.949
5536424,0.01213545,0.011259010989396915,1.916,1.948
15696074,0.01214789,0.011269927566816329,1.915,1.948
20660498,0.01216356,0.011284990751162498,1.915,1.947
470797,0.01217592,0.011296711262577917,1.914,1.947
11323454,0.01219036,0.011311012825243662,1.914,1.946
14816766,0.01220396,0.011324045018442034,1.913,1.946
22263423,0.01221882,0.011337077211640406,1.913,1.945
16502754,0.01223211,0.011350701777256885,1.912,1.945
2167040,0.01224479,0.011363183910352728,1.912,1.944
23295425,0.01226027,0.011377823971543107,1.911,1.944
14975000,0.01227302,0.011389417546011787,1.911,1.943
20586567,0.01228856,0.011404099919517744,1.91,1.943
21863111,0.01230046,0.011415651181670846,1.91,1.942
1763712,0.0123169,0.011429868119705434,1.909,1.942
3013160,0.01233076,0.011441969441961065,1.909,1.941
7497220,0.0123453,0.011455636319893122,1.908,1.941
513961,0.01235877,0.01146833001456686,1.908,1.94
16070029,0.01237388,0.011482039204814498,1.907,1.94
5716820,0.01238712,0.011494775211803816,1.907,1.939
14732502,0.01240224,0.011508484402051454,1.906,1.939
12930577,0.01241503,0.01152126272135635,1.906,1.938
18246929,0.01243083,0.011535945094862308,1.905,1.938
9763773,0.01244346,0.011547834855540043,1.905,1.937
11596729,0.01245956,0.011562601853677159,1.904,1.937
23415404,0.01247119,0.011574449302039314,1.904,1.936
12794986,0.01248825,0.0115896817356478,1.903,1.936
156824,0.01249868,0.011601148373169744,1.903,1.935
13918935,0.01251701,0.011618919545712978,1.902,1.935
6049220,0.01252554,0.011627889756615753,1.902,1.934
6713476,0.0125459,0.011646591800101727,1.901,1.934
15083522,0.01255444,0.011654673452377341,1.901,1.933
20559339,0.01257492,0.011673883243650264,1.9,1.933
19672462,0.0125823,0.011681541772770088,1.9,1.932
18571801,0.01260393,0.011700243816256062,1.899,1.932
12632308,0.01261161,0.01170849471779399,1.899,1.931
22676942,0.01263284,0.011728169944538286,1.898,1.931
22300480,0.01264118,0.011735489975133476,1.898,1.93
4457826,0.01266206,0.011755503700402403,1.897,1.93
2061864,0.01267021,0.011762527544788537,1.897,1.929
14666695,0.01269113,0.011784614573520842,1.896,1.929
11944624,0.01269636,0.011789649739074759,1.896,1.928
18369709,0.01272048,0.011812583014118647,1.895,1.928
20174396,0.01272518,0.011816814245676559,1.895,1.927
2004917,0.01274971,0.011839493646826972,1.894,1.927
22028188,0.01275541,0.011844063376909518,1.894,1.926
12142243,0.01277912,0.011866912027322247,1.893,1.926
2916092,0.01278362,0.011871354820458055,1.893,1.925
9781241,0.01280859,0.011895007404866789,1.892,1.925
9017661,0.01281249,0.011898730888637752,1.892,1.924
18818512,0.01283821,0.011923229719358067,1.891,1.924
14151654,0.01284232,0.011926149269133025,1.891,1.923
8136209,0.01286779,0.011951578970796082,1.89,1.923
22894254,0.01287007,0.01195365227425946,1.89,1.922
16653762,0.01289737,0.011979674348340623,1.889,1.922
19553472,0.01289875,0.011981197591701472,1.889,1.921
17881929,0.012927,0.012008827533774642,1.889,1.92
887999,0.01292708,0.012008954470721379,1.888,1.92
22641030,0.01295472,0.012036499788163391,1.888,1.919
13079611,0.01295688,0.012038107656155398,1.887,1.919
19059239,0.01298483,0.0120642566671833,1.887,1.918
22341576,0.01298674,0.012065949159806464,1.886,1.918
9209688,0.01301558,0.012092055858518786,1.886,1.917
4899180,0.01301668,0.012093155978723845,1.885,1.917
9039407,0.01304432,0.012119939674485432,1.885,1.916
16566323,0.01304674,0.0121224361011046,1.884,1.916
16517382,0.01307478,0.012147908115083237,1.884,1.915
8473726,0.01307676,0.012149642920021981,1.883,1.915
6697946,0.01310366,0.01217587655568104,1.883,1.914
13010203,0.01310693,0.012178499919246947,1.882,1.914
21686281,0.01313479,0.012203971933225581,1.882,1.913
4480073,0.0131372,0.012206002924373379,1.881,1.913
21219790,0.01316363,0.0122321096230857,1.881,1.912
16739277,0.01316743,0.012235748482225505,1.88,1.912
20562516,0.01319196,0.0122602896252614,1.88,1.911
8572209,0.01319793,0.012265282478499737,1.879,1.911
7100373,0.01322274,0.012288554252068257,1.879,1.91
4373694,0.01322835,0.012292954732888488,1.878,1.91
2428338,0.01325372,0.012316861191190694,1.878,1.909
6636768,0.01325875,0.012321303984326503,1.877,1.909
2495612,0.01328524,0.012345295067259869,1.877,1.908
14147630,0.01328924,0.012348680052506198,1.876,1.908
5236504,0.01331428,0.012373728943329042,1.876,1.907
17023427,0.01331991,0.012379610355194541,1.875,1.907
10379540,0.01334339,0.012402247444029374,1.875,1.906
16416518,0.01335058,0.01240876354062856,1.874,1.906
14289564,0.01337428,0.012430850569360866,1.874,1.905
7088128,0.01338144,0.012437789789115842,1.873,1.905
6860868,0.0134031,0.012459496007007935,1.873,1.904
1529707,0.01341226,0.012467704596230285,1.872,1.904
21804503,0.0134327,0.012488226069286163,1.872,1.903
5818757,0.01344326,0.012498423337340733,1.871,1.903
2141565,0.01346264,0.01251699844387997,1.871,1.902
8435038,0.01347411,0.012528845892242126,1.87,1.902
10014697,0.01349392,0.012545855443104935,1.87,1.901
16364690,0.01350526,0.012556095023475084,1.869,1.901
10934171,0.01352422,0.012574797066961059,1.869,1.9
16722037,0.01353633,0.012586475266060899,1.868,1.9
8353531,0.0135534,0.012603781003132761,1.868,1.899
20632329,0.01356757,0.012617532505695979,1.867,1.899
20335520,0.01358316,0.012632849563935622,1.867,1.898
7220829,0.01359884,0.01264901286848685,1.866,1.898
19595494,0.01361233,0.012661960437054063,1.866,1.897
2312251,0.01363015,0.012680281669699825,1.865,1.897
16114951,0.01364178,0.01269115593480366,1.865,1.896
17172481,0.01366159,0.012711254284703747,1.864,1.896
12335286,0.01367099,0.012720393744868838,1.864,1.895
2889425,0.01369307,0.012741380653396086,1.863,1.895
3285867,0.01370206,0.012749716179565175,1.863,1.894
4760398,0.01372461,0.012770110715674314,1.862,1.894
12157433,0.01373384,0.012779123238892668,1.862,1.893
18196565,0.01375625,0.012800152459735495,1.861,1.893
13343973,0.0137651,0.01280857261053574,1.861,1.892
12566597,0.01378798,0.012829686456009726,1.86,1.892
19235318,0.01379739,0.012838106606809972,1.86,1.891
12856695,0.01381976,0.012858755016812587,1.859,1.891
19276714,0.01382959,0.012867682915399784,1.859,1.89
14119195,0.01385165,0.012889346820976297,1.858,1.89
1090280,0.01386053,0.012897343848620752,1.858,1.889
4001829,0.01388355,0.012919007754197265,1.857,1.889
4229368,0.01389235,0.012927089406472879,1.857,1.888
12232325,0.01391556,0.012950403492356979,1.856,1.888
7691568,0.01392111,0.012956877276640586,1.856,1.887
16266778,0.01394765,0.012982264665988062,1.855,1.887
2516565,0.01395254,0.01298674977143945,1.855,1.886
2589527,0.01397986,0.013013745028778933,1.854,1.886
701237,0.01398266,0.013016706890869471,1.854,1.885
4580369,0.01401205,0.013043744460524535,1.853,1.885
10826597,0.01401547,0.013046706322615073,1.853,1.884
11324005,0.01404431,0.01307552100952446,1.852,1.884
20735919,0.01404531,0.013076790378991834,1.852,1.883
9033326,0.01407627,0.013106916747684173,1.852,1.882
14643165,0.01407669,0.013107424495471122,1.851,1.882
20414354,0.01410842,0.01313712774100767,1.851,1.881
10850629,0.0141092,0.013138185548897148,1.85,1.881
15724032,0.01413945,0.013167423358962326,1.85,1.88
6262548,0.01414171,0.013169285100847807,1.849,1.88
9658076,0.01417309,0.01319776128923256,1.849,1.879
1690737,0.0141743,0.013198649847859723,1.848,1.879
10445817,0.01420695,0.013227845345609321,1.847,1.879
23428703,0.01420732,0.013228183844133955,1.847,1.878
7322795,0.01423939,0.013258691023666506,1.847,1.877
1698022,0.01423971,0.013259114146822296,1.846,1.877
18229760,0.01427169,0.013289240515514635,1.846,1.876
15800033,0.01427261,0.013290256011088535,1.845,1.876
3832005,0.01430433,0.013319874631993925,1.845,1.875
3174801,0.0143054,0.013320805502936664,1.844,1.875
14505769,0.01433706,0.013350593373104371,1.844,1.874
17597438,0.01433843,0.013351947367202903,1.843,1.874
2832269,0.01437019,0.013381354426530398,1.843,1.873
19674814,0.01437145,0.013382877669891246,1.842,1.873
12266852,0.01440229,0.013412200104587583,1.842,1.872
15916887,0.01440457,0.013414400344997697,1.841,1.872
10079928,0.01443478,0.013443130407275924,1.841,1.871
4010283,0.0144378,0.013445542209263934,1.84,1.871
18721815,0.01446799,0.013474145334595426,1.84,1.87
141443,0.01447105,0.013477361070579438,1.839,1.87
6931669,0.01449963,0.013505202574230504,1.839,1.869
5269108,0.01450446,0.013510068490522104,1.838,1.869
1031133,0.01453091,0.013536302126181165,1.838,1.868
19086624,0.014538,0.013542733598149191,1.837,1.868
17725716,0.01456582,0.01356752861507856,1.837,1.867
7474959,0.01457145,0.013572182969792264,1.836,1.867
21963767,0.01459996,0.013598797416291537,1.836,1.866
10859232,0.01460497,0.013602901710902712,1.835,1.866
2760119,0.01463349,0.01363015084213567,1.835,1.865
949606,0.01463862,0.013635778380107695,1.834,1.865
7453842,0.01466457,0.013661588892610961,1.834,1.864
22295093,0.01467242,0.01366890892320615,1.833,1.864
13804035,0.01469602,0.013693069255401834,1.833,1.863
19646124,0.01470621,0.013703139586509667,1.832,1.863
2279810,0.01472807,0.013724634242823863,1.832,1.862
16141464,0.01474013,0.013735677757190016,1.831,1.862
16770804,0.01476137,0.01375628385487705,1.831,1.861
3060726,0.01477407,0.013768300552501523,1.83,1.861
9006488,0.01479248,0.013787975779245818,1.83,1.86
15676076,0.01480817,0.013803292837485461,1.829,1.86
6546617,0.01482398,0.013819752328245742,1.829,1.859
23011580,0.01484231,0.013837396563842239,1.828,1.859
12454797,0.0148562,0.013851613501876827,1.828,1.858
12010512,0.01487648,0.013871965725670387,1.827,1.858
7585088,0.01488914,0.013883559300139068,1.827,1.857
14432458,0.01491082,0.013902176718993884,1.826,1.857
21335462,0.01492386,0.013915547410716888,1.826,1.856
14854627,0.01494515,0.013936534319244137,1.825,1.856
20236325,0.01495737,0.013947620145925868,1.825,1.855
20011356,0.01497962,0.013969961048551647,1.824,1.855
7980843,0.01499022,0.013979777505766004,1.824,1.854
3050273,0.01501415,0.014002837717756629,1.823,1.854
5765434,0.01502372,0.014012019490237301,1.823,1.853
9681163,0.01504876,0.014034487329809818,1.822,1.853
18161926,0.01505879,0.014044303787024176,1.822,1.852
14557361,0.01508343,0.014067110125121325,1.821,1.852
1538645,0.01509262,0.014076672708442208,1.821,1.851
7823902,0.01511827,0.014101044602215786,1.82,1.851
1871343,0.01512681,0.0141091262544914,1.82,1.85
1990632,0.01515305,0.014134894454679088,1.819,1.85
2796253,0.01515955,0.014141664425171748,1.819,1.849
13240181,0.01518804,0.014169717490400711,1.818,1.849
17935084,0.01519357,0.014174287220483257,1.818,1.848
4892123,0.01522304,0.014200563168457895,1.817,1.848
1586028,0.01523039,0.014206952328110343,1.817,1.847
12165555,0.01525816,0.014232382029773399,1.816,1.847
16760609,0.01526633,0.014239702060368589,1.816,1.846
22874954,0.01529328,0.014265301011293962,1.815,1.846
11746252,0.01529995,0.014272536417257993,1.815,1.845
7793285,0.01532857,0.014297712245027573,1.814,1.845
2275248,0.01533737,0.014305413086462975,1.814,1.844
12567355,0.01536389,0.014330461977285817,1.813,1.844
11186604,0.01537234,0.014338416692614694,1.813,1.843
4367196,0.01539936,0.01436240777554806,1.812,1.843
5176225,0.01540916,0.014371462611081994,1.812,1.842
17246201,0.01543486,0.014396765375798311,1.811,1.842
13953939,0.01544256,0.01440459315418045,1.811,1.841
1179805,0.01547037,0.01443133453762646,1.81,1.841
11051678,0.01547819,0.014437808321910066,1.81,1.84
20970638,0.01550601,0.014464422768409337,1.809,1.84
22546618,0.01551252,0.01447106580195526,1.809,1.839
13324483,0.0155418,0.014496834002142949,1.808,1.839
3928633,0.01554966,0.014504407906631614,1.808,1.838
19015227,0.01557767,0.014529626046716773,1.807,1.838
18942964,0.01558729,0.014537876948254704,1.807,1.837
1808435,0.01561365,0.014561571844979016,1.806,1.837
2797680,0.01562473,0.014571388302193374,1.806,1.836
11695708,0.0156495,0.01459436388955284,1.805,1.836
4298507,0.01566109,0.0146049842807632,1.805,1.835
17509149,0.01568561,0.014628933051380986,1.804,1.835
6156387,0.01569527,0.014638622571648607,1.804,1.834
13939613,0.01572175,0.01466278290384429,1.803,1.834
10961093,0.01573127,0.014672387799480751,1.803,1.833
3826244,0.01575802,0.014698325248930758,1.802,1.833
2466371,0.01576706,0.014706195339628475,1.802,1.832
298753,0.01579435,0.01473073648266437,1.801,1.832
12489010,0.01580472,0.014740087504407357,1.801,1.831
16571841,0.01583074,0.014765009458283462,1.8,1.831
21112419,0.01584027,0.014774106606132976,1.8,1.83
20640667,0.01586727,0.014798351562959815,1.799,1.83
22278389,0.01587714,0.014808125707858595,1.799,1.829
23375181,0.01590383,0.014834443968148812,1.798,1.829
14863740,0.01591163,0.01484227174653095,1.798,1.828
13276620,0.01594045,0.014868590006821168,1.797,1.828
11935189,0.01594829,0.014876502409834465,1.797,1.827
12628130,0.01597718,0.014905020910534798,1.796,1.827
18916082,0.01598359,0.014910775385453559,1.796,1.826
12871087,0.01601401,0.014941071003408215,1.795,1.826
18936166,0.01601762,0.01494517529801939,1.795,1.825
866705,0.01605051,0.0149796175229008,1.795,1.824
21121918,0.01605101,0.014980336832265646,1.794,1.824
11207594,0.01608621,0.01501414437241337,1.794,1.823
20170792,0.01608794,0.015015244492618426,1.793,1.823
21696794,0.01612238,0.015048755846557096,1.793,1.822
19222019,0.01612505,0.01505243701801248,1.792,1.822
18571359,0.01615816,0.01508345194533198,1.792,1.821
1399320,0.01616222,0.015087471615311997,1.791,1.821
9077748,0.01619648,0.015118232668738024,1.791,1.82
20086217,0.01619947,0.015121279155459721,1.79,1.82
2141135,0.01623294,0.015153055704459645,1.79,1.819
9725483,0.01623679,0.015157075374439664,1.789,1.819
4466317,0.01626903,0.015188005677128006,1.789,1.818
4722998,0.01627424,0.015192956218050764,1.788,1.818
8593990,0.01630349,0.015222997962111944,1.788,1.817
22725559,0.01631174,0.015230656491231767,1.787,1.817
22351544,0.016341,0.015258117184042621,1.787,1.816
15412202,0.01634941,0.015265056403797599,1.786,1.816
6875111,0.01637906,0.015293278718288877,1.786,1.815
19781383,0.01638703,0.015300725685830803,1.785,1.815
18431969,0.01641566,0.01532852487716629,1.785,1.814
7047034,0.01642485,0.015337029652597695,1.784,1.814
16464936,0.01645212,0.015363855660674861,1.784,1.813
2080767,0.01646267,0.015373418243995745,1.783,1.813
16955583,0.01648795,0.015399271068814592,1.783,1.812
6401157,0.01650066,0.015410653081705378,1.782,1.812
12939496,0.01652617,0.015434771101585481,1.782,1.811
9429585,0.01653871,0.015446406988369741,1.781,1.811
6660357,0.0165628,0.015470355758987527,1.781,1.81
15416843,0.0165768,0.015483176390608004,1.78,1.81
12307187,0.01660041,0.015506025041020732,1.78,1.809
14864924,0.01661509,0.015519861168215106,1.779,1.809
21105784,0.01663607,0.015541778947685094,1.779,1.808
20742644,0.01665331,0.015558069189183059,1.778,1.808
9923406,0.01667224,0.015577617478980618,1.778,1.807
22513779,0.01669172,0.015595684837732904,1.777,1.807
6435868,0.01671097,0.015613498322591717,1.777,1.806
4536062,0.01673016,0.015630211687245474,1.776,1.806
19843367,0.01674911,0.015649506103149555,1.776,1.805
15434349,0.01676873,0.01566727727569279,1.775,1.805
5045909,0.01678737,0.01568559850833855,1.775,1.804
9193734,0.01680745,0.015704765987295897,1.774,1.804
2982608,0.01682496,0.015721733225843127,1.774,1.803
20589150,0.01684618,0.015743651005313115,1.773,1.803
2612413,0.01686179,0.01575799488029444,1.773,1.802
6928662,0.01688497,0.01578092815533833,1.772,1.802
7839249,0.01689914,0.015794298847061333,1.772,1.801
18052555,0.01692389,0.015817782182207748,1.771,1.801
235162,0.01693665,0.01583072975077496,1.771,1.8
2841561,0.0169629,0.015855228581495275,1.77,1.8
15157625,0.01697709,0.01586720296680417,1.77,1.799
7835204,0.01700201,0.015892294169942593,1.769,1.799
3343968,0.01701399,0.015903803119780114,1.769,1.798
17785393,0.01704121,0.01592982519386128,1.768,1.798
6675188,0.01705271,0.015940445585071638,1.768,1.797
12003604,0.01708048,0.01596621378525933,1.767,1.797
12005382,0.01709273,0.0159772149873099,1.767,1.796
2481941,0.01711989,0.01600306781212875,1.766,1.796
9992193,0.01713239,0.016014026701863745,1.766,1.795
18681937,0.01715938,0.016039921838998168,1.765,1.795
6238312,0.01717159,0.016050923041048742,1.765,1.794
3902476,0.01719888,0.016074279439248423,1.764,1.794
2005913,0.0172135,0.01608794631718048,1.764,1.793
10915979,0.01723861,0.01611062571833089,1.763,1.793
10164850,0.01725306,0.016125011905627797,1.763,1.792
11137554,0.01727845,0.016149256862454636,1.762,1.792
1641262,0.01729306,0.01616220443102185,1.762,1.791
12718511,0.01731817,0.016186703261742166,1.761,1.791
20074490,0.01733342,0.016199481581047063,1.761,1.79
13164756,0.01735802,0.016222118669881894,1.76,1.79
19616186,0.01737223,0.01623680104338785,1.76,1.789
515834,0.0173981,0.016261765309579537,1.759,1.789
9904480,0.01741048,0.01627424744267538,1.759,1.788
18910813,0.01743814,0.016299634832022857,1.758,1.788
803582,0.01745008,0.01631173615427849,1.758,1.787
17325442,0.01747835,0.016339069910142605,1.757,1.787
19165819,0.01748923,0.016349351802828333,1.757,1.786
1904746,0.0175187,0.016376008561643184,1.756,1.786
13124354,0.01752945,0.016387052076009337,1.756,1.785
9529296,0.01755907,0.01641396270871766,1.755,1.785
12843035,0.01757061,0.016424836973821497,1.755,1.784
15479560,0.0175995,0.01645094367253382,1.754,1.784
8120559,0.01761076,0.016462664183949236,1.754,1.783
20016045,0.01764009,0.01649114037233399,1.753,1.783
21339715,0.01765001,0.016500618331023717,1.753,1.782
17126226,0.01768076,0.016528205960781306,1.752,1.782
2733083,0.01769079,0.01653865710272935,1.752,1.781
4512362,0.01772155,0.01656874115910611,1.751,1.781
13479895,0.0177297,0.016576780499066145,1.751,1.78
5151905,0.01776236,0.016607456927861013,1.75,1.78
14262128,0.01777144,0.0166149885200341,1.75,1.779
14856537,0.01780334,0.016644734077886227,1.749,1.779
8381988,0.01781279,0.01665332347794879,1.749,1.778
8303072,0.01784433,0.016684169156005974,1.748,1.778
20489203,0.01785294,0.016691700748179057,1.748,1.777
13070075,0.01788546,0.01672309648633877,1.747,1.777
6459365,0.01789358,0.016730162643040485,1.747,1.776
4941196,0.0179268,0.01675965432699914,1.746,1.776
1600101,0.01793755,0.01676875147484865,1.746,1.775
12837947,0.01796827,0.016797481537126877,1.745,1.775
4757657,0.01797896,0.016807382618972393,1.745,1.774
715185,0.01800946,0.0168371704891401,1.744,1.774
5765374,0.01801938,0.016846140700042873,1.744,1.773
3499697,0.018051,0.01687360139285373,1.743,1.773
19352063,0.01806353,0.016884983405744514,1.743,1.772
3296939,0.01809281,0.0169137980926539,1.742,1.772
7851682,0.01810273,0.016923910736077314,1.742,1.771
12641550,0.01813432,0.016954037104769653,1.741,1.771
5011975,0.01814536,0.016962922691041268,1.741,1.77
3266440,0.01817608,0.016995164675512563,1.74,1.77
21341519,0.01818277,0.01700201927063638,1.74,1.769
7738590,0.01821802,0.01703857711129675,1.739,1.769
18852111,0.01822114,0.017041200474862656,1.739,1.768
11354222,0.01826003,0.017075854261321962,1.738,1.768
6567368,0.01826515,0.017080508616035665,1.738,1.767
12383462,0.01830223,0.01711478159165476,1.737,1.767
5328748,0.01830768,0.017119859069524256,1.737,1.766
13392589,0.01834431,0.017153962795881033,1.736,1.766
4298743,0.01835022,0.01715933645995958,1.736,1.765
19456584,0.01838659,0.01719280550158267,1.735,1.765
14941105,0.0183928,0.017198898475026064,1.735,1.764
2325011,0.01842893,0.017232790639804946,1.734,1.764
14553775,0.01843495,0.017238545114723707,1.734,1.763
18682431,0.01847142,0.017272733465711645,1.733,1.763
3524394,0.01847694,0.01727827637905251,1.733,1.762
3393660,0.01851399,0.017314326471925927,1.732,1.762
8244079,0.01851796,0.01731809226801247,1.732,1.761
11702554,0.0185567,0.017355073231828628,1.731,1.761
15322553,0.01855995,0.017358035093919165,1.731,1.76
12052038,0.01859947,0.017395396868575535,1.73,1.76
8053998,0.01860211,0.01739806254445702,1.73,1.759
12641028,0.01864233,0.017435805129953602,1.729,1.759
20896607,0.01864518,0.017438174619626035,1.729,1.758
15602377,0.01868526,0.017478371319426207,1.729,1.757
11192038,0.01868532,0.017478413631741786,1.728,1.757
8038942,0.01872665,0.017518652643857536,1.728,1.756
17478883,0.01872839,0.017520302824165123,1.727,1.756
13022397,0.01877043,0.017559018592920025,1.727,1.755
8711655,0.01877155,0.017560372587018556,1.726,1.755
12404895,0.01881298,0.01759951147892925,1.726,1.754
2298143,0.01881486,0.01760137322081473,1.725,1.754
10203606,0.01885516,0.017640088989569633,1.725,1.753
12333932,0.01885819,0.017642923914713435,1.724,1.753
15125337,0.01889884,0.017680751124841177,1.724,1.752
15328970,0.01890168,0.017683670674616136,1.723,1.752
7046696,0.01894321,0.017721497884743875,1.723,1.751
22810820,0.01894537,0.017723105752735883,1.722,1.751
1345729,0.01898845,0.017762371581593314,1.722,1.75
