,P,Exp P,Log P,Log Exp P
16501742,0.00329994,0.002330843455709938,2.481,2.632
9131841,0.00330687,0.002336157083929882,2.481,2.631
11536144,0.003307606,0.002336719102299299,2.48,2.631
4443760,0.003313566,0.0023415728973079013,2.48,2.63
8009995,0.003315138,0.0023427991192048114,2.479,2.63
1576126,0.003320527,0.002346937618106883,2.479,2.629
11571259,0.003322902,0.002348163840003793,2.478,2.629
7928651,0.003329969,0.0023523534314849027,2.478,2.628
7277259,0.003330554,0.0023529665424333575,2.477,2.628
14092349,0.003337761,0.002357769244862922,2.477,2.627
16838839,0.003338146,0.0023579736151790737,2.476,2.627
3052619,0.003345174,0.0023632361508199797,2.476,2.626
7167909,0.003345809,0.002363747076610359,2.475,2.626
11813656,0.003352504,0.0023686519641979995,2.475,2.625
15067615,0.003353525,0.002369980371252985,2.474,2.625
11775024,0.003359557,0.0023741188701550567,2.474,2.624
17906104,0.00336127,0.002375140721735815,2.473,2.624
16692551,0.0033671,0.0023795857761121143,2.473,2.623
12834212,0.003369099,0.0023809141831671,2.472,2.623
3202131,0.003375887,0.0023851037746482097,2.472,2.622
1641012,0.003376771,0.002386023441070892,2.471,2.622
16165423,0.003382501,0.0023905706806052673,2.471,2.621
7507401,0.003384632,0.002392154550555443,2.47,2.621
7778162,0.003390267,0.0023960886791413627,2.47,2.62
10982425,0.00339237,0.0023974681787753867,2.469,2.62
3003588,0.003398089,0.002401606677677458,2.469,2.619
16527659,0.003400189,0.0024036503808389747,2.468,2.619
18871167,0.00340475,0.0024071757687925913,2.468,2.618
5788021,0.003408117,0.0024096793051654494,2.467,2.618
2890480,0.003411984,0.0024126937673286867,2.467,2.617
11931103,0.003415921,0.0024156571369128863,2.466,2.617
7537370,0.003419091,0.0024182628584438204,2.466,2.616
14833128,0.003423775,0.0024227590053991573,2.465,2.616
3369450,0.003425438,0.0024238319495589536,2.465,2.615
15162339,0.003431762,0.0024276638929867974,2.464,2.615
2557147,0.003434511,0.0024294521332531246,2.464,2.614
4521251,0.003439587,0.0024340504653665375,2.463,2.614
15879293,0.003441212,0.0024350212243682582,2.463,2.613
5745300,0.003448096,0.002439568463902633,2.462,2.613
9409393,0.003449638,0.0024406414080624292,2.462,2.612
8464608,0.003455641,0.002445393017912956,2.461,2.612
15375267,0.003456523,0.0024462615917566007,2.461,2.611
1741755,0.003463421,0.0024506044609748237,2.46,2.611
1577457,0.003465022,0.00245193286802981,2.46,2.61
14375438,0.00347141,0.00245683775561745,2.459,2.61
17601174,0.003472379,0.0024575530517239813,2.459,2.609
302609,0.003479607,0.0024630199576810385,2.458,2.609
5406762,0.003479997,0.00246322432799719,2.458,2.608
3952710,0.003487723,0.0024680270304267547,2.457,2.608
15790972,0.003488775,0.0024688956042703994,2.457,2.607
3221263,0.003495502,0.002474413602806495,2.456,2.607
17174857,0.00349562,0.0024746179731226464,2.456,2.606
11305646,0.003501133,0.0024802892493958556,2.456,2.605
10879147,0.003503568,0.0024819753045041072,2.455,2.605
10703789,0.003509027,0.002486011618248103,2.455,2.604
10358129,0.003511568,0.0024886173397790368,2.454,2.604
12366891,0.003514194,0.00249173398710035,2.454,2.603
2910826,0.003519916,0.0024961790414766492,2.453,2.603
12020017,0.003521917,0.002497507448531635,2.453,2.602
18046997,0.00352801,0.0025011350216433276,2.452,2.602
11760113,0.003531117,0.002503229817383882,2.452,2.601
15884599,0.003535981,0.002506653020179423,2.451,2.601
17157547,0.003538458,0.0025090032788151672,2.451,2.6
8743105,0.003544139,0.0025131928702962765,2.45,2.6
11625718,0.003546181,0.0025148278328254903,2.45,2.599
2077534,0.003552229,0.0025196816278340926,2.449,2.599
6863773,0.003553656,0.002520601294256775,2.449,2.598
13151370,0.00356056,0.0025256083670024913,2.448,2.598
11137826,0.003561555,0.002526425848267098,2.448,2.597
16487255,0.003568688,0.0025315351061708903,2.447,2.597
6545309,0.003569883,0.0025322504022774212,2.447,2.596
16212462,0.003576915,0.0025364399937585305,2.446,2.596
328638,0.003578377,0.002538074956287744,2.446,2.595
2252828,0.003585114,0.0025423156403478913,2.445,2.595
3103156,0.00358717,0.0025439506028771047,2.445,2.594
6094164,0.003593363,0.002548395657253404,2.444,2.594
3925727,0.003595195,0.0025497751568874277,2.444,2.593
16198571,0.003601744,0.002554066933526613,2.443,2.593
18454854,0.003604538,0.0025556508034767886,2.443,2.592
16985168,0.00360996,0.0025596871172207845,2.442,2.592
1630462,0.003612645,0.0025615775426451877,2.442,2.591
16554022,0.003618305,0.00256520511575688,2.441,2.591
5799507,0.003621722,0.0025674531892345485,2.441,2.59
7178864,0.003626684,0.0025708252994510513,2.44,2.59
15753891,0.003630451,0.002573379928402947,2.44,2.589
9162242,0.003635007,0.0025758834647758052,2.439,2.589
16686077,0.003639213,0.002579306667571346,2.439,2.588
14740910,0.003643423,0.0025826787777878486,2.438,2.588
7592419,0.003646496,0.0025852844993187827,2.438,2.587
15746595,0.003651782,0.0025891164427466265,2.437,2.587
9131680,0.003654324,0.0025912112384871813,2.437,2.586
3163700,0.003660168,0.0025950942744940634,2.436,2.586
7697796,0.003662828,0.002597189070234618,2.436,2.585
5136325,0.003668639,0.0026015830320318795,2.435,2.585
5436445,0.003670853,0.0026031669019820547,2.435,2.584
13336033,0.003677215,0.0026080206969906574,2.434,2.584
5423777,0.003679066,0.0026091958263085293,2.434,2.583
4904001,0.003685533,0.0026128744919992597,2.433,2.583
17006050,0.003688351,0.002615173658055966,2.433,2.582
13835706,0.003694037,0.0026198741753274547,2.432,2.582
10983688,0.003695937,0.002621202582382441,2.432,2.581
13610199,0.003702581,0.0026266694883394985,2.431,2.581
4657605,0.003703381,0.0026272825992879533,2.431,2.58
5086686,0.003710906,0.002633311523614428,2.431,2.579
16313839,0.003711147,0.002633464801351542,2.43,2.579
401309,0.003718041,0.0026393915405199405,2.43,2.578
1553052,0.003719699,0.0026406177624168506,2.429,2.578
18531218,0.003726352,0.002645471557425453,2.429,2.577
10753086,0.003728344,0.002647566353166008,2.428,2.577
3651464,0.003734082,0.002651551574330966,2.428,2.576
12109280,0.003736812,0.002654463851336127,2.427,2.576
7697787,0.003742259,0.002657682683815516,2.427,2.575
9995992,0.003745426,0.0026601351276093364,2.426,2.575
15711082,0.003750627,0.002663813793300067,2.426,2.574
14791536,0.00375407,0.0026664195148310005,2.425,2.574
1902747,0.003757878,0.002669944902784617,2.425,2.573
10106525,0.003762742,0.0026736746610543853,2.424,2.573
14101528,0.003765334,0.0026761271048482056,2.424,2.572
2243820,0.003771395,0.0026806743443825803,2.423,2.572
343807,0.00377351,0.002682258214332756,2.423,2.571
6125616,0.003780114,0.002687520749973662,2.422,2.571
9499579,0.003781037,0.0026884404163963443,2.422,2.57
18798624,0.00378884,0.002693754044616288,2.421,2.57
10566613,0.003790345,0.0026946737110389706,2.421,2.569
12550209,0.003797599,0.0027000895244169904,2.42,2.569
6490042,0.003798643,0.002700855913102559,2.42,2.568
8034412,0.003806327,0.002706680467112882,2.419,2.568
17588532,0.003806985,0.0027070892077451854,2.419,2.567
6090969,0.003815321,0.00271311813207166,2.418,2.567
3957440,0.003815756,0.0027133225023878117,2.418,2.566
18988728,0.003823872,0.002718738315765831,2.417,2.566
10869590,0.003826032,0.0027196068896094758,2.417,2.565
6752702,0.003832854,0.0027245117771971163,2.416,2.565
9859886,0.003835077,0.002725840184252102,2.416,2.564
4522654,0.003841582,0.0027307961644187804,2.415,2.564
6634694,0.003844297,0.0027321245714737666,2.415,2.563
1999318,0.003850449,0.0027372338293775583,2.414,2.563
18929396,0.00385235,0.0027384600512744685,2.414,2.562
9906792,0.003859247,0.0027427518279136537,2.413,2.562
8346609,0.003862284,0.002744744438496133,2.413,2.561
56435,0.003868159,0.00274924058545147,2.412,2.561
16003997,0.003870331,0.002751079918296835,2.412,2.56
245324,0.003877322,0.0027565979168329303,2.411,2.56
9243715,0.00387901,0.002757415398097537,2.411,2.559
14977904,0.003885998,0.0027622181005271017,2.41,2.559
741838,0.003887974,0.0027638019704772773,2.41,2.558
17437897,0.003894934,0.0027687068580649174,2.409,2.558
9874145,0.003896498,0.0027701374502779796,2.409,2.557
6444924,0.003903951,0.002775604356235037,2.408,2.557
13833075,0.003905356,0.0027765240226577193,2.408,2.556
10936560,0.003912974,0.0027818887434567013,2.407,2.556
12360086,0.003914732,0.0027829616876164976,2.407,2.555
16113212,0.003922003,0.0027882753158364414,2.406,2.555
15268730,0.003922949,0.0027893482599962377,2.406,2.554
10346491,0.003930854,0.0027957859249550156,2.406,2.553
16992983,0.003930992,0.0027959902952711673,2.405,2.553
3378109,0.003939442,0.0028022235899137935,2.405,2.552
2544127,0.003940054,0.0028028367008622484,2.404,2.552
125269,0.003947724,0.0028087123474516093,2.404,2.551
16884587,0.003949247,0.0028099896619275576,2.403,2.551
3546621,0.003955598,0.0028151500124103876,2.403,2.55
16113239,0.003958231,0.0028176024562042074,2.402,2.55
19145087,0.003963119,0.0028216387699482033,2.402,2.549
19300706,0.00396742,0.002824499954374327,2.401,2.549
7378588,0.003972624,0.0028281786200650572,2.401,2.548
10498658,0.003976588,0.002831397452544446,2.4,2.548
15768384,0.003981151,0.002834667377602873,2.4,2.547
1769918,0.003986037,0.0028381927655564895,2.399,2.547
16319753,0.003990086,0.002841207227719727,2.399,2.546
3033717,0.00399489,0.0028441705973039264,2.398,2.546
14130626,0.003999393,0.002847747077836581,2.398,2.545
15256206,0.004004056,0.0028512724657901974,2.397,2.545
13435145,0.004007221,0.0028543380205324725,2.397,2.544
4273591,0.004013459,0.002858629797171658,2.396,2.544
13766340,0.004016387,0.0028609289632283643,2.396,2.543
9800134,0.004022646,0.002865629480499853,2.395,2.543
11726873,0.004025245,0.002867519905924256,2.395,2.542
7695018,0.004031989,0.0028713518493521002,2.394,2.542
15197165,0.004035127,0.0028741108486201477,2.394,2.541
19005214,0.004041107,0.002878402625259333,2.393,2.541
17384520,0.004043928,0.0028807528838950777,2.393,2.54
11940796,0.004050644,0.0028861176046940593,2.392,2.54
8653068,0.004052217,0.002887394919170007,2.392,2.539
9117363,0.004059787,0.002892044343862458,2.391,2.539
5561179,0.004061704,0.0028940369544449367,2.391,2.538
10642104,0.004069193,0.0028994527678229565,2.39,2.538
18527398,0.004071682,0.0029007300822989045,2.39,2.537
16442132,0.004078808,0.002905532784728469,2.389,2.537
8746747,0.004080576,0.002907372117573834,2.389,2.536
8352649,0.004087402,0.0029141163380068395,2.389,2.535
679102,0.004087936,0.002914422893481067,2.388,2.535
18626600,0.004097332,0.0029205029103865797,2.387,2.535
8117780,0.00409788,0.0029208094658608073,2.387,2.534
3128114,0.004106801,0.0029270938530824714,2.386,2.534
12609647,0.004107957,0.002927553686293813,2.386,2.533
3035675,0.004116289,0.0029333271477250977,2.385,2.533
13833101,0.004118383,0.0029342979067268184,2.385,2.532
7781789,0.004125785,0.002940480108790407,2.384,2.532
14125355,0.004126744,0.002941042127159824,2.384,2.531
2633925,0.004135357,0.002947224329223412,2.383,2.531
13865429,0.004136235,0.0029478374401718673,2.383,2.53
12867770,0.004144927,0.002953151068391811,2.382,2.53
3435601,0.004146847,0.0029546327531839106,2.382,2.529
13587149,0.004154332,0.0029600485665619305,2.381,2.529
3293429,0.004155959,0.002961428066195954,2.381,2.528
3369459,0.004163929,0.0029674569905224287,2.38,2.528
12882690,0.004165365,0.0029682744717870356,2.38,2.527
7684445,0.00417322,0.0029751208773781167,2.38,2.526
14199477,0.004173619,0.0029755296180104204,2.379,2.526
7115689,0.004182725,0.0029819672829691983,2.379,2.525
6093152,0.00418313,0.0029823760236015015,2.378,2.525
7235061,0.004192876,0.002988660410823166,2.377,2.525
16226650,0.004193098,0.0029888647811393177,2.377,2.524
3246600,0.004201347,0.0029957622793094366,2.377,2.523
12519589,0.004202487,0.0029966308531530813,2.376,2.523
10893739,0.004208479,0.003002659777479556,2.376,2.522
17498669,0.00421217,0.0030048056657991486,2.375,2.522
8744001,0.004218083,0.0030095572756496753,2.375,2.521
11829242,0.004221851,0.003012265182338685,2.374,2.521
5205095,0.004227951,0.0030165058663988325,2.374,2.52
5780438,0.004231768,0.003018958310192653,2.373,2.52
6597285,0.004236729,0.0030234544571479897,2.373,2.519
18902984,0.004241366,0.003026520011890265,2.372,2.519
14738498,0.004245756,0.003030403047897147,2.372,2.518
19214197,0.004251354,0.0030347459171153703,2.371,2.518
13803335,0.004255064,0.0030374027312253422,2.371,2.517
12672944,0.004260912,0.003041336859811262,2.37,2.517
12367941,0.004264342,0.003044402414553537,2.37,2.516
4875881,0.004270725,0.003049613857615405,2.369,2.516
5185713,0.00427326,0.0030514531904607704,2.369,2.515
8459268,0.004280579,0.0030564602632064865,2.368,2.515
7840454,0.004283377,0.0030584528737889654,2.368,2.514
3955473,0.004290612,0.003063766502008909,2.367,2.514
1764553,0.004292961,0.0030655036496961986,2.367,2.513
16525095,0.004300351,0.003070255259546725,2.366,2.513
12892887,0.004303117,0.0030726055181824695,2.366,2.512
10298484,0.00431038,0.0030782767944556788,2.365,2.512
3364529,0.004311875,0.0030796562940897023,2.365,2.511
16573665,0.00432018,0.0030858895887323286,2.364,2.511
8707145,0.004321292,0.0030867581625759733,2.364,2.51
5790006,0.004330148,0.0030938089384832065,2.363,2.51
5429877,0.004330151,0.0030938600310622443,2.363,2.509
6409192,0.004339035,0.003101012992127553,2.363,2.508
7957854,0.004340147,0.0031016261030760084,2.362,2.508
5592892,0.004350099,0.0031081659531928623,2.362,2.507
93096,0.004350131,0.0031082170457719,2.361,2.507
11048382,0.004360157,0.0031151656365210573,2.36,2.507
14233600,0.004360202,0.003115318914258171,2.36,2.506
16066531,0.004370364,0.0031219609495331006,2.359,2.506
16487222,0.00437095,0.0031225229679025177,2.359,2.505
9179620,0.00438031,0.0031289095402822578,2.358,2.505
5363366,0.004381118,0.0031297270215468647,2.358,2.504
7547124,0.00439019,0.0031369310751912113,2.358,2.503
16741375,0.004390499,0.003137237630665439,2.357,2.503
1595922,0.004400214,0.0031441351288355583,2.357,2.502
18446482,0.004400567,0.0031443905917307477,2.356,2.502
15127293,0.004410671,0.003150777164110488,2.355,2.502
1403976,0.004411352,0.003151390275058943,2.355,2.501
11618671,0.004420211,0.003158645421282328,2.355,2.5
14181039,0.004420827,0.0031591563470727067,2.354,2.5
12477144,0.004431138,0.0031659516600847505,2.353,2.499
11448380,0.004441211,0.0031727980656758316,2.352,2.499
8706942,0.00444159,0.003173257898887173,2.352,2.498
7701427,0.004451555,0.0031802064896363303,2.351,2.498
4059991,0.004452197,0.0031805641376895957,2.351,2.497
18282025,0.004461699,0.0031877681913339423,2.35,2.497
2959017,0.004461762,0.0031878703764920183,2.35,2.496
13647796,0.004472021,0.003194563504345986,2.349,2.496
10144716,0.004472902,0.0031952277078734787,2.349,2.495
3161527,0.00448233,0.0032025339466759013,2.348,2.495
6732134,0.004482415,0.0032025850392549396,2.348,2.494
12572456,0.004492651,0.003209789092899286,2.347,2.494
17220929,0.004493074,0.0032099934632154378,2.347,2.493
14546312,0.004503163,0.003216942053964595,2.346,2.493
6727164,0.004503721,0.0032174018871759364,2.346,2.492
7147805,0.004513478,0.0032239417372927903,2.345,2.492
6047511,0.004514657,0.003224810311136435,2.345,2.491
4875274,0.004523765,0.003231656716727516,2.344,2.491
7016912,0.004524387,0.0032322187350969332,2.344,2.49
7261568,0.004534228,0.0032387074926347494,2.343,2.49
9102972,0.004535461,0.0032396782516364696,2.343,2.489
13089291,0.004544675,0.0032455538982258305,2.342,2.489
15063776,0.004546946,0.003247137768176006,2.342,2.488
7607140,0.004555123,0.003253013414765367,2.341,2.488
12639349,0.004557679,0.0032546483772945803,2.341,2.487
12027321,0.004565824,0.0032603196535677895,2.34,2.487
344880,0.004568749,0.003262158986413155,2.34,2.486
11505222,0.004576282,0.003267881355265402,2.339,2.486
10023619,0.00457845,0.003269669595531729,2.339,2.485
14977799,0.004586836,0.0032760561679114693,2.338,2.485
3129124,0.00458863,0.0032771802046503034,2.338,2.484
14394078,0.004597524,0.0032828514809235126,2.337,2.484
460789,0.004599617,0.003284741906347916,2.337,2.483
14213773,0.004607931,0.0032914861267809214,2.336,2.483
13405939,0.004609351,0.003292354700624566,2.336,2.482
1803206,0.00461851,0.003298536902688154,2.335,2.482
10602261,0.004620019,0.003299916402322178,2.335,2.481
18699761,0.004629155,0.0033061496969648044,2.334,2.481
12605726,0.004631588,0.0033075291965988284,2.334,2.48
12275495,0.004639814,0.003313302658030113,2.333,2.48
12742355,0.004642366,0.0033151419908754786,2.333,2.479
18103598,0.004650554,0.003321222007780991,2.332,2.479
647743,0.004652475,0.0033228058777311667,2.332,2.478
7700748,0.004661226,0.0033291413575318686,2.331,2.478
7589738,0.004662798,0.0033304697645868547,2.331,2.477
18742406,0.004671993,0.003337520540494088,2.33,2.477
4593618,0.004672572,0.0033381336514425428,2.33,2.476
2865871,0.004682095,0.0033458486308772686,2.33,2.475
7700727,0.004682754,0.003346359556667648,2.329,2.475
8478548,0.004691073,0.003353563610311995,2.329,2.474
4875559,0.00469369,0.003355913868947739,2.328,2.474
2248644,0.004701275,0.0033612785897467207,2.328,2.473
12983849,0.004704413,0.0033633222929082378,2.327,2.473
17326953,0.004712371,0.003368993569181447,2.327,2.472
3216161,0.00471522,0.003371497105554305,2.326,2.472
10721080,0.004722729,0.0033767596411952107,2.326,2.471
9070364,0.004726081,0.003379109899830955,2.325,2.471
2909515,0.004733588,0.0033845768057880125,2.325,2.47
2914799,0.004737068,0.0033872336198979844,2.324,2.47
17365150,0.004744364,0.0033923939703808144,2.324,2.469
14655902,0.004748035,0.0033955106177021278,2.323,2.469
14344468,0.004753828,0.0034002111349736163,2.323,2.468
13596018,0.004758875,0.003403634337769157,2.322,2.468
16980459,0.004764915,0.003408028299566418,2.322,2.467
1647845,0.004769874,0.0034117580578361863,2.321,2.467
4367244,0.004774222,0.003415896556738258,2.321,2.466
12692683,0.004780837,0.0034212612775372394,2.32,2.466
10063191,0.004784129,0.003423764813910098,2.32,2.465
6866200,0.004791879,0.0034291295347090795,2.319,2.465
17949365,0.004795003,0.0034316330710819376,2.319,2.464
3099015,0.004802893,0.003437151069618033,2.318,2.464
437434,0.004805971,0.003439552420832815,2.318,2.463
4522684,0.004813947,0.0034458368080544795,2.317,2.463
3690549,0.0048159,0.003447471770583693,2.317,2.462
4263131,0.004825188,0.003454573639069964,2.316,2.462
8373073,0.004826785,0.0034554422129136086,2.316,2.461
18191478,0.004836162,0.0034634126552435243,2.315,2.46
14958231,0.004847318,0.003471025449520174,2.314,2.46
12358905,0.004847655,0.0034713830975734395,2.314,2.459
984661,0.004857729,0.003479404632482393,2.314,2.458
4474725,0.004858508,0.0034798644656937345,2.313,2.458
10451734,0.004868254,0.003487426167391347,2.313,2.457
3277047,0.004869804,0.0034888056670253705,2.312,2.457
7662065,0.004877764,0.0034954477023003004,2.312,2.456
18103615,0.004880905,0.003497746868357007,2.311,2.456
18213914,0.004888316,0.0035035203297882917,2.311,2.455
984812,0.004892207,0.0035070457177419083,2.31,2.455
14891536,0.004898608,0.0035115929572762834,2.31,2.454
13220532,0.004903508,0.003515680363599317,2.309,2.454
11743225,0.004907792,0.0035196655847642747,2.309,2.453
3431301,0.004914872,0.0035255412313536356,2.308,2.453
15399964,0.004917996,0.0035277893048313042,2.308,2.452
114576,0.004926096,0.0035343291549481577,2.307,2.452
10304947,0.004927759,0.0035359130248983333,2.307,2.451
5667679,0.004937441,0.003543832374649211,2.306,2.451
14198856,0.004937559,0.0035440878375444006,2.306,2.45
3811828,0.004948827,0.0035518539095581647,2.305,2.45
13661532,0.004949376,0.003552262650190468,2.305,2.449
7701142,0.004958849,0.0035604374628365352,2.305,2.448
6961661,0.00496033,0.0035616125921544076,2.304,2.448
12114126,0.004968892,0.0035686633680616403,2.304,2.447
17304449,0.004971774,0.0035709625341183468,2.303,2.447
12943093,0.004978352,0.003576889273286746,2.303,2.446
14813148,0.004983155,0.0035804146612403625,2.302,2.446
15460172,0.004988498,0.003585115178511851,2.302,2.445
1457755,0.004994817,0.003590224436415643,2.301,2.445
12638705,0.004999019,0.0035933921763159943,2.301,2.444
4173613,0.005006139,0.003597888323271331,2.3,2.444
18517925,0.005012322,0.003601669174120137,2.3,2.443
2951497,0.005017735,0.003605858765601247,2.299,2.443
18147830,0.005023154,0.0036099461719242805,2.299,2.442
11828093,0.005029219,0.003614902152090959,2.298,2.442
18856268,0.005033612,0.0036182742623074617,2.298,2.441
11037684,0.005040872,0.0036246097421081635,2.297,2.441
14561302,0.005043527,0.0036266534452696806,2.297,2.44
11720192,0.005052512,0.0036340618692301788,2.296,2.44
12441087,0.005054054,0.0036349815356528613,2.296,2.439
4049822,0.005064077,0.0036432585334570046,2.295,2.439
4269673,0.005064135,0.0036433607186150806,2.295,2.438
6188383,0.005074073,0.0036517909941563374,2.295,2.437
17954228,0.005075753,0.003653323771527475,2.294,2.437
11808745,0.005084865,0.0036601701771185563,2.294,2.436
2564926,0.005087844,0.003662264972859111,2.293,2.436
1480428,0.005096074,0.0036686004526598134,2.293,2.435
3368880,0.005099176,0.0036708485261374817,2.292,2.435
96063,0.005107555,0.003677081820780108,2.292,2.434
17588555,0.005111035,0.0036796364497320043,2.291,2.434
15196398,0.005119658,0.003685563188900403,2.291,2.433
15464770,0.005122746,0.003688066725273261,2.29,2.433
17947299,0.005130063,0.003694044557020698,2.29,2.432
18798304,0.005134543,0.0036978765004485417,2.289,2.432
7148017,0.005140662,0.0037025770177200306,2.289,2.431
14873815,0.005146447,0.0037071753498334435,2.288,2.431
13026695,0.005150546,0.0037111094784193633,2.288,2.43
2299524,0.005158246,0.003717138402745838,2.287,2.43
13255484,0.0051619,0.003719641939118696,2.287,2.429
14045287,0.005170119,0.003725977418919398,2.286,2.429
14632097,0.005172597,0.0037282254923970666,2.286,2.428
15630124,0.005182046,0.0037345098796187307,2.285,2.428
2290959,0.005185079,0.003736809045675437,2.285,2.427
5382097,0.005194042,0.0037437065438455566,2.284,2.427
9565635,0.00519623,0.003745443691532846,2.284,2.426
4300207,0.005206051,0.003753005393230458,2.283,2.426
9619294,0.005207381,0.0037540783373902543,2.283,2.425
11009042,0.005218014,0.003762610798089587,2.282,2.425
11808784,0.005218102,0.003762712983247663,2.282,2.424
16937330,0.005229404,0.0037713987216841096,2.282,2.423
11934002,0.005230041,0.0037718585548954507,2.281,2.423
1331891,0.005241709,0.003780084460120556,2.281,2.422
2807150,0.005242041,0.0037802377378576696,2.28,2.422
17412883,0.005253641,0.0037888212911360406,2.28,2.421
11934671,0.005254157,0.003789230031768344,2.279,2.421
1917578,0.005262335,0.003797558122151525,2.279,2.42
16736183,0.005266237,0.0038014922507374448,2.278,2.42
17051847,0.005272153,0.0038062949531670093,2.278,2.419
9173296,0.005278378,0.0038112509333336876,2.277,2.419
6159059,0.00528222,0.0038150828767615315,2.277,2.418
4668742,0.005290566,0.003822644578459144,2.276,2.418
14085982,0.005291753,0.003823870800356054,2.276,2.417
5832535,0.005302722,0.003832658723950576,2.276,2.416
926806,0.005302829,0.0038327098165296144,2.275,2.416
10016506,0.005314031,0.0038414977401241366,2.275,2.415
14373766,0.00531497,0.003841855388177402,2.274,2.415
8423012,0.005327177,0.003850387848876735,2.274,2.414
13382922,0.005327254,0.003850490034034811,2.273,2.414
6008741,0.005337665,0.003859226865050295,2.273,2.413
2136759,0.005339723,0.0038608107350004708,2.272,2.413
18717970,0.005348738,0.003868168066381931,2.272,2.412
15848150,0.005351888,0.003870262862122486,2.271,2.412
375046,0.005362131,0.0038770581751345293,2.271,2.411
3811009,0.005364419,0.0038782333044524017,2.27,2.411
3278679,0.005374914,0.0038859993764661653,2.27,2.41
12511726,0.005376558,0.0038873277835211515,2.269,2.41
19487915,0.005388583,0.0038949405777978017,2.269,2.409
7097674,0.005388963,0.0038954004110091428,2.268,2.409
13304245,0.005399909,0.0039039328717084755,2.268,2.408
6833027,0.005401488,0.003905618926816727,2.267,2.408
10379230,0.005410043,0.00391292516561915,2.267,2.407
10950187,0.005413808,0.003916246183256615,2.266,2.407
18517908,0.005421353,0.003921968552108862,2.266,2.406
15578460,0.005426369,0.0039267201619593885,2.265,2.406
18945054,0.005432181,0.003931011938598574,2.265,2.405
16207337,0.005438875,0.003935865733607176,2.264,2.405
15718586,0.005444454,0.003940055325088286,2.264,2.404
6058395,0.005451479,0.003946288619730912,2.263,2.404
12674992,0.005455886,0.003949149804157035,2.263,2.403
11060241,0.005463905,0.00395640495038042,2.262,2.403
1645599,0.005466572,0.003958244283225785,2.262,2.402
17851463,0.005476574,0.0039663680032928144,2.261,2.402
12722591,0.005477667,0.003967389854873573,2.261,2.401
13692901,0.005489089,0.003976331056205209,2.26,2.401
3099300,0.00548927,0.0039765354265213606,2.26,2.4
13889903,0.005500775,0.003985680998169148,2.26,2.399
13089532,0.005501806,0.003986447386854717,2.259,2.399
3263306,0.005513076,0.003994877662395974,2.259,2.398
3811265,0.005514451,0.003995848421397695,2.258,2.398
1846784,0.005525162,0.0040040743266228,2.258,2.397
2380808,0.005527172,0.0040055560114149,2.257,2.397
1681174,0.005538759,0.004013322083428664,2.257,2.396
4520694,0.005539889,0.004013884101798081,2.256,2.396
13220789,0.005550683,0.004022569840234527,2.256,2.395
13580971,0.005552728,0.0040243069879218165,2.255,2.395
12318415,0.005562501,0.004031817597040391,2.255,2.394
19393344,0.005565592,0.0040333503744115285,2.254,2.394
11184016,0.005576462,0.0040411164464252925,2.254,2.393
1810626,0.005578409,0.0040433134273239225,2.253,2.393
4263585,0.005588364,0.004050466388389232,2.253,2.392
3603999,0.005591271,0.004052050258339408,2.252,2.392
4261346,0.005601348,0.004059765237774134,2.252,2.391
4010579,0.005604039,0.004061298015145271,2.251,2.391
10530887,0.005615135,0.004069166272317111,2.251,2.39
5457841,0.005616963,0.0040704435867930586,2.25,2.39
8479575,0.005626953,0.00407851621428105,2.25,2.389
11808657,0.005630017,0.004080866472916795,2.249,2.389
5290868,0.00564053,0.004087917248824027,2.249,2.388
14085811,0.005642922,0.004090216414880734,2.248,2.388
12926248,0.005653464,0.0040973693759460425,2.248,2.387
10783231,0.005656017,0.004098799968159105,2.247,2.387
8930223,0.005666784,0.00410677041048902,2.247,2.386
10046110,0.005669067,0.00410825209528112,2.246,2.386
5889470,0.005679225,0.004116273630190074,2.246,2.385
2084685,0.005682024,0.004119952295880804,2.245,2.385
10189046,0.005689706,0.004125725757312089,2.245,2.384
2544303,0.005695173,0.004129046774949554,2.244,2.384
616904,0.005702547,0.00413528006959218,2.244,2.383
18523880,0.00570824,0.004139571846231365,2.243,2.383
6135156,0.005714525,0.0041447832892932334,2.243,2.382
3989362,0.005721404,0.00415076112104067,2.242,2.382
6519535,0.005725227,0.004154337601573324,2.242,2.381
8122395,0.005734589,0.004162001488429013,2.241,2.381
18162604,0.005736972,0.004163943006432453,2.241,2.38
16345607,0.005747796,0.004171811263604293,2.24,2.38
17914898,0.005749504,0.004173497318712545,2.24,2.379
8122394,0.00576107,0.004182898353255522,2.239,2.379
2084586,0.005761259,0.0041831538161507115,2.239,2.378
9386613,0.00577303,0.004192810313588879,2.239,2.377
10001602,0.005774427,0.004193219054221182,2.238,2.377
10231054,0.005785099,0.004202466811027046,2.238,2.376
17480753,0.005787656,0.004203744125502994,2.237,2.376
16464200,0.005798498,0.0042121233084652125,2.237,2.375
2545770,0.005801119,0.004213809363573464,2.236,2.375
7544227,0.005810611,0.004221830898482417,2.236,2.374
15717468,0.005814394,0.004225305193856996,2.235,2.374
891796,0.005821938,0.00423158958107866,2.235,2.373
13279950,0.005827749,0.004236494468666301,2.234,2.373
18877070,0.005834036,0.004241348263674903,2.234,2.372
15710953,0.005841215,0.0042477348360546435,2.233,2.372
14572580,0.005845978,0.004251106946271146,2.233,2.371
